INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID0023612,DSSTox_Substance_Id,DTXSID0023612,Sulfamerazine,1.39071e-11,2.23524,3.35842,302.891,7.37659e-11,0.0945806,9.20134,194.906,0.14131,236.475,8.66734e-10,0.00397114
DTXSID00239494,DSSTox_Substance_Id,DTXSID00239494,2-(2-(4-(2-Methylheptan-2-yl)phenoxy)ethoxy)ethanol,1.67051e-11,244.414,5.00003,292.995,5.93285e-09,1.21086,10.6634,847.052,3.68284,34.9151,2.34038e-06,0.00144629
DTXSID0037237,DSSTox_Substance_Id,DTXSID0037237,Glybenclamide,2.08626e-11,11.4311,3.35898,273.45,1.91548e-10,0.178218,9.47158,72733.0,1.78647,169.043,9.2919e-10,8.12064e-06
DTXSID0044521,DSSTox_Substance_Id,DTXSID0044521,Diatrizoic acid,7.24406e-12,3.4404,27.2626,295.85,6.71724e-11,0.378329,9.39189,328.909,1.30491,237.789,6.90589e-08,0.00162716
DTXSID0048006,DSSTox_Substance_Id,DTXSID0048006,Acesulfame,1.87764e-11,2.24306,4.29362,235.691,1.11337e-08,0.110271,5.97346,22.5313,0.123978,123.232,6.27334e-05,0.12403
DTXSID0064624,DSSTox_Substance_Id,DTXSID0064624,2-[2-[2-[2-(4-Nonylphenoxy)ethoxy]ethoxy]ethoxy] ethanol,2.79216e-11,315.087,5.68132,396.718,6.59179e-08,2.63219,10.361,13862.8,3.68802,-5.36807,4.50435e-08,5.98571e-05
DTXSID101002894,DSSTox_Substance_Id,DTXSID101002894,1-(3-Chlorophenyl)-2-[(1-hydroxy-2-methylpropan-2-yl)amino]propan-1-one,1.66828e-11,47.3671,3.52098,315.698,4.55432e-10,0.141207,8.36104,94.2861,2.5712,127.268,1.50115e-06,0.0154629
DTXSID1021089,DSSTox_Substance_Id,DTXSID1021089,Oxolinic acid,1.85973e-11,3.35103,3.35251,331.048,1.48803e-09,1.00069,10.6767,811.481,0.942494,168.222,5.16594e-08,1.24712e-05
DTXSID1023158,DSSTox_Substance_Id,DTXSID1023158,Iopamidol,1.77186e-11,5.45118,94.6741,360.371,1.71986e-11,0.143507,9.58058,76.1604,-2.42045,187.699,1.0967e-09,0.179953
DTXSID1023524,DSSTox_Substance_Id,DTXSID1023524,Propoxyphene,2.40472e-11,197.963,4.26985,354.582,3.85051e-08,1.04327,10.5781,1633.73,4.17871,75.891,5.18461e-07,1.03447e-05
DTXSID1030862,DSSTox_Substance_Id,DTXSID1030862,Bleomycin,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1045950,DSSTox_Substance_Id,DTXSID1045950,Pregabalin,1.3097e-11,3.47429,3.54041,275.563,3.18473e-08,0.14783,7.84892,75.6897,-1.99244,250.147,0.0113672,0.87479
DTXSID1047576,DSSTox_Substance_Id,DTXSID1047576,Cotinine,5.47963e-12,3.05268,3.3506,283.307,1.10525e-07,0.0834953,6.74838,79.5533,0.0716017,41.2205,0.000272239,0.315811
DTXSID1052036,DSSTox_Substance_Id,DTXSID1052036,Coprosterol,1.18464e-11,1487.94,258.079,377.037,1.64519e-07,14.2241,10.4327,95542.5,8.76246,143.083,3.59858e-08,6.146e-06
DTXSID201023461,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID2020006,DSSTox_Substance_Id,DTXSID2020006,Acetaminophen,1.29572e-11,11.5635,3.55113,310.122,5.74367e-09,0.262137,7.95753,47.6476,0.462113,169.807,6.85165e-06,0.0933539
DTXSID2020341,DSSTox_Substance_Id,DTXSID2020341,Codeine,3.0618e-11,15.8857,143.084,331.784,8.21911e-09,1.84063,11.315,195983.0,1.14038,157.617,3.24638e-09,0.0299363
DTXSID2020713,DSSTox_Substance_Id,DTXSID2020713,Hydrochlorothiazide,4.50334e-12,2.16052,7.22499,255.409,2.73042e-10,0.168684,8.52661,52.6482,-0.0700187,273.952,1.05652e-10,0.00235281
DTXSID2022628,DSSTox_Substance_Id,DTXSID2022628,Atenolol,1.99409e-11,1.42129,3.52944,296.695,3.0796e-10,0.200547,9.22784,302.377,0.159637,147.023,1.10137e-09,0.0525232
DTXSID2023195,DSSTox_Substance_Id,DTXSID2023195,Lamotrigine,1.36781e-11,27.1267,6.22536,335.564,1.12682e-09,0.426116,9.2008,178.926,2.56679,237.997,3.82077e-10,4.27263e-05
DTXSID2023270,DSSTox_Substance_Id,DTXSID2023270,Metformin,5.21556e-11,1.94315,4.76244,256.671,3.53566e-09,0.087391,5.92669,9.4953,0.375841,161.418,6.58417e-10,0.0595311
DTXSID2023309,DSSTox_Substance_Id,DTXSID2023309,Metoprolol,1.67019e-11,17.2176,4.46649,309.63,2.70096e-08,0.657704,8.39901,1278.79,1.88099,92.6513,4.89152e-07,0.0626961
DTXSID2038443,DSSTox_Substance_Id,DTXSID2038443,Cocaine,1.82368e-11,6.98529,4.25653,332.295,2.27142e-08,0.437262,8.6604,1142.4,2.29947,97.9831,1.91952e-07,0.00573352
DTXSID2044002,DSSTox_Substance_Id,DTXSID2044002,Fluvoxamine,1.3787e-11,13.3577,3.54557,344.688,8.98829e-09,0.427525,9.30031,1407.22,1.86341,82.8578,1.53879e-06,0.000943922
DTXSID2046626,DSSTox_Substance_Id,DTXSID2046626,Trenbolone acetate,1.14611e-10,24.5858,37.3986,350.812,9.79863e-06,1.46839,9.73968,141061.0,3.74427,129.976,1.6671e-08,6.89173e-06
DTXSID2052156,DSSTox_Substance_Id,DTXSID2052156,Equilenin,2.66639e-11,63.1343,86.0207,348.121,3.7852e-10,0.730377,11.1533,262572.0,3.93979,258.4,3.81953e-10,5.77586e-06
DTXSID2052281,DSSTox_Substance_Id,DTXSID2052281,"1,7-Dimethylxanthine",5.97808e-12,1.88936,4.63039,327.42,2.67519e-09,0.0847834,10.2924,90.5064,-0.220955,243.887,3.48689e-06,0.0992675
DTXSID301023464,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID3022829,DSSTox_Substance_Id,DTXSID3022829,Clarithromycin,8.24262e-11,4.08089,15.2345,432.605,9.4829e-11,0.533134,9.51987,45348.9,3.15975,143.815,8.55184e-11,0.00102257
DTXSID3023213,DSSTox_Substance_Id,DTXSID3023213,Levorphanol,6.3249e-11,27.4573,150.118,282.989,1.09101e-08,2.68284,10.2893,2566.72,3.11207,198.416,6.14473e-09,0.000411292
DTXSID3023215,DSSTox_Substance_Id,DTXSID3023215,Lincomycin,2.44982e-11,1.80359,36.8012,355.082,1.80221e-11,0.307076,9.48763,60.3036,0.19995,176.708,6.07987e-09,0.00229573
DTXSID3023712,DSSTox_Substance_Id,DTXSID3023712,Trimethoprim,1.42318e-11,47.2524,4.23985,336.519,1.64685e-08,0.627596,9.33787,114.803,0.910108,201.012,1.98459e-09,0.00133087
DTXSID3029869,DSSTox_Substance_Id,DTXSID3029869,Bezafibrate,1.73497e-11,6.72481,3.53465,305.131,2.25914e-11,0.130873,9.45928,13925.5,3.76383,186.015,8.47264e-11,1.58154e-05
DTXSID3036525,DSSTox_Substance_Id,DTXSID3036525,Androsterone,1.75211e-11,59.28,164.018,286.369,9.12175e-10,3.28471,10.8222,537042.0,3.68802,181.353,1.6568e-07,5.31897e-05
DTXSID3041085,DSSTox_Substance_Id,DTXSID3041085,Ofloxacin,2.39568e-11,4.41415,3.36089,338.933,1.15705e-09,0.359273,10.4186,482.065,-0.387824,168.836,1.45795e-07,0.0775465
DTXSID3048491,DSSTox_Substance_Id,DTXSID3048491,Moxifloxacin,1.92214e-11,3.08734,7.48917,345.855,4.27154e-11,0.577579,9.5664,1984.15,2.60362,224.996,2.41339e-09,0.0337742
DTXSID30873789,DSSTox_Substance_Id,DTXSID30873789,2-Hydroxyibuprofen,1.49573e-11,2.95726,3.10802,280.908,1.91753e-09,0.739626,8.1308,77.8399,2.92881,141.442,5.72211e-07,0.00795155
DTXSID4020329,DSSTox_Substance_Id,DTXSID4020329,Cimetidine,1.63943e-11,2.30835,3.53889,326.737,6.74462e-10,0.329129,9.20857,153.765,0.399556,142.054,1.02953e-09,0.0356571
DTXSID4020406,DSSTox_Substance_Id,DTXSID4020406,Diazepam,1.36401e-10,37.2688,3.35447,337.499,2.48365e-07,0.491685,9.83673,773.212,2.90527,132.12,5.69231e-08,0.000175137
DTXSID4022577,DSSTox_Substance_Id,DTXSID4022577,Alprazolam,1.38894e-11,492.428,3.72992,337.151,5.98282e-09,1.34021,11.7407,596.557,2.12224,212.834,6.99166e-09,0.000249129
DTXSID4022600,DSSTox_Substance_Id,DTXSID4022600,Amphetamine,2.0551e-11,8.35844,2.65046,203.358,2.70427e-06,0.130612,6.83787,60.6519,1.76037,32.6354,0.238654,0.133439
DTXSID4022731,DSSTox_Substance_Id,DTXSID4022731,Carbamazepine,1.51514e-11,14.9029,6.54384,320.323,2.24067e-10,0.660132,11.0047,543.762,2.44874,190.181,6.26844e-10,0.000490347
DTXSID4022949,DSSTox_Substance_Id,DTXSID4022949,Diphenhydramine,1.43528e-11,212.401,5.24275,313.996,4.78531e-06,2.21599,8.53099,265.128,3.27039,167.819,8.91392e-05,0.00066005
DTXSID4022991,DSSTox_Substance_Id,DTXSID4022991,Erythromycin,8.23713e-11,3.3669,15.5323,388.588,1.2389e-11,0.683337,9.5322,44309.1,3.0596,190.948,4.32291e-10,3.72935e-05
DTXSID40239493,DSSTox_Substance_Id,DTXSID40239493,2-(4-(2-Methylheptan-2-yl)phenoxy)ethanol,1.65815e-11,290.164,3.54819,277.032,1.24107e-05,0.683294,9.80099,2864.21,4.15877,41.1189,1.26104e-05,0.000102073
DTXSID4040686,DSSTox_Substance_Id,DTXSID4040686,Naproxen,1.49767e-11,3.15503,3.53487,323.518,1.0624e-09,0.284673,9.75114,554.684,3.18037,152.94,2.54789e-07,5.81763e-05
DTXSID4058601,DSSTox_Substance_Id,DTXSID4058601,2-(4-Nonylphenoxy) ethanol,1.66003e-11,595.591,4.45422,277.18,5.82052e-06,0.956921,10.5613,1929.74,5.10473,41.9122,6.34363e-06,0.000385547
DTXSID40869118,DSSTox_Substance_Id,DTXSID40869118,O-Desmethyl Venlafaxine,1.65241e-11,16.0569,4.71147,313.107,4.76706e-07,2.96748,9.02903,277.072,2.46137,127.96,7.90214e-08,0.0162331
DTXSID5020732,DSSTox_Substance_Id,DTXSID5020732,Ibuprofen,1.50414e-11,71.7605,3.54647,280.745,8.19023e-08,0.402464,8.75707,139.326,3.73501,103.411,0.00832743,0.000174402
DTXSID5021255,DSSTox_Substance_Id,DTXSID5021255,Albuterol,1.64265e-11,6.72609,4.28138,298.491,8.06862e-11,0.118484,8.63197,106.555,0.997825,150.978,5.42585e-08,0.0599163
DTXSID5021336,DSSTox_Substance_Id,DTXSID5021336,Theophylline,5.98606e-12,2.18329,4.27333,327.081,2.73843e-09,0.0847656,10.6206,37.6826,-0.0205846,272.814,4.57449e-06,0.0416881
DTXSID5023243,DSSTox_Substance_Id,DTXSID5023243,Mefenamic acid,1.37155e-11,19.4307,4.61291,316.513,1.87587e-10,0.607506,9.19262,704.546,5.11352,230.322,5.13995e-09,2.5544e-05
DTXSID5023407,DSSTox_Substance_Id,DTXSID5023407,Oxycodone,6.81502e-11,2.13891,146.265,330.635,3.5487e-11,2.03796,11.0193,40600.7,1.23938,218.904,3.39411e-09,0.000587967
DTXSID5023453,DSSTox_Substance_Id,DTXSID5023453,Phenindione,2.15593e-12,15.8732,22.6868,357.009,2.71053e-07,0.168583,8.52948,2158.7,2.90315,149.958,6.26226e-07,3.20562e-05
DTXSID5023615,DSSTox_Substance_Id,DTXSID5023615,Sulfamethizole,1.67976e-11,2.01872,3.17228,313.813,7.63328e-11,0.107292,9.13597,149.166,0.541878,207.994,8.86008e-09,0.00388509
DTXSID5032498,DSSTox_Substance_Id,DTXSID5032498,Triclosan,1.74396e-11,52.8927,4.50619,342.341,6.52446e-10,0.444158,10.5464,36570.1,4.7624,55.8132,2.45759e-07,3.44842e-05
DTXSID5051787,DSSTox_Substance_Id,DTXSID5051787,Metolachlor ESA sodium salt,2.67458e-11,9.61603,4.7488,314.45,4.33964e-10,1.06284,10.6255,400.209,0.904242,198.283,4.63364e-08,0.00681847
DTXSID50865484,DSSTox_Substance_Id,DTXSID50865484,10-hydroxycarbazepine,1.59114e-11,42.5325,6.43247,313.809,6.92564e-11,0.54267,9.15972,685.798,2.14105,174.214,4.8551e-10,0.0010654
DTXSID50881104,DSSTox_Substance_Id,DTXSID50881104,Diltiazem,3.33251e-11,10.6791,12.2838,394.411,1.76147e-09,3.54911,11.6836,1523.81,2.7022,209.553,1.89267e-08,0.00110754
DTXSID6020648,DSSTox_Substance_Id,DTXSID6020648,Furosemide,1.63431e-11,6.33545,3.34559,273.017,2.50591e-10,0.244117,9.24167,31.3708,2.02887,198.448,1.95975e-10,0.000132974
DTXSID6021290,DSSTox_Substance_Id,DTXSID6021290,Sulfamethazine,1.57296e-11,1.60776,3.36183,303.449,7.19359e-11,0.157888,9.26252,143.384,0.191263,198.913,8.5636e-10,0.00431954
DTXSID6021373,DSSTox_Substance_Id,DTXSID6021373,Triamterene,1.66263e-11,23.1468,19.7544,320.842,1.11831e-11,0.262891,9.31052,41.7372,0.980328,315.914,3.89342e-09,0.000113281
DTXSID6022056,DSSTox_Substance_Id,DTXSID6022056,"1,3-Dichlorobenzene",7.13694e-13,217.948,3.78566,173.163,0.00262533,0.649508,4.15752,380.695,3.52932,-23.6408,2.15224,0.000850477
DTXSID6022923,DSSTox_Substance_Id,DTXSID6022923,Diclofenac,1.37252e-11,3.55224,4.67826,316.76,1.5686e-10,0.423986,9.29771,5738.4,4.51997,233.9,2.6301e-09,6.15711e-06
DTXSID6023525,DSSTox_Substance_Id,DTXSID6023525,Propranolol,2.79801e-11,6.68588,3.3467,309.353,1.42551e-09,0.593178,8.39921,251.401,3.475,112.277,2.91895e-08,0.000591382
DTXSID6023577,DSSTox_Substance_Id,DTXSID6023577,Sertraline,1.67324e-11,1492.75,67.9573,374.743,6.45034e-05,5.67704,11.4417,4438.07,4.81032,122.392,3.34271e-07,1.48669e-05
DTXSID6023735,DSSTox_Substance_Id,DTXSID6023735,Valsartan,3.34562e-11,4.028,7.36762,336.985,7.81138e-10,0.225296,9.62214,588.942,0.902631,185.104,4.1617e-10,3.23375e-05
DTXSID6023737,DSSTox_Substance_Id,DTXSID6023737,Venlafaxine,1.66916e-11,16.215,3.35698,302.904,2.07922e-06,2.5871,10.5739,652.726,3.12871,114.385,2.9183e-07,0.000125609
DTXSID6043913,DSSTox_Substance_Id,DTXSID6043913,Carbadox,1.06808e-11,2.14027,4.4664,321.676,2.03653e-08,0.502475,8.4125,193.002,1.66409,239.93,3.53933e-08,0.000830132
DTXSID7022594,DSSTox_Substance_Id,DTXSID7022594,Amitriptyline,3.02226e-11,528.517,4.36017,350.935,1.49519e-07,1.67237,9.60015,6565.87,4.91915,196.012,1.56412e-07,2.67675e-05
DTXSID7022706,DSSTox_Substance_Id,DTXSID7022706,Bupropion,1.37102e-11,103.358,3.39294,307.698,3.02617e-09,0.176925,8.7061,130.738,1.83023,97.0677,4.79212e-06,0.00139751
DTXSID7023067,DSSTox_Substance_Id,DTXSID7023067,Fluoxetine,1.62904e-11,124.999,3.54856,333.204,3.12149e-08,0.661656,9.7936,4259.22,4.05099,120.3,4.0527e-07,0.000193883
DTXSID7023300,DSSTox_Substance_Id,DTXSID7023300,Methylprednisolone,6.22946e-11,5.07743,98.1375,391.157,9.08323e-12,0.692291,9.30599,71831.9,1.72116,232.396,3.59315e-10,0.000428925
DTXSID7023645,DSSTox_Substance_Id,DTXSID7023645,Tetracycline,7.31071e-11,1.87747,147.649,384.264,1.2755e-11,0.396576,9.45138,557.702,-1.29549,187.343,2.60749e-09,0.000947651
DTXSID7029871,DSSTox_Substance_Id,DTXSID7029871,Clotrimazole,1.77578e-11,435.857,20.599,381.37,3.31647e-07,1.54092,11.7394,8280.13,4.79987,147.975,3.89325e-08,4.65875e-07
DTXSID7041544,DSSTox_Substance_Id,DTXSID7041544,"7-Acetyl-1,1,3,4,4,6-hexamethyltetraline",1.36927e-11,2488.98,7.37811,324.434,4.81222e-05,0.72872,7.92686,2926.36,5.69897,53.8617,4.02086e-05,4.84204e-06
DTXSID7046758,DSSTox_Substance_Id,DTXSID7046758,Benzoylecgonine,1.74217e-11,2.88532,3.35404,319.18,7.94524e-09,0.727807,10.6542,645.54,2.61342,143.215,2.76111e-07,0.00725813
DTXSID70858959,DSSTox_Substance_Id,DTXSID70858959,2-(Methylamino)-1-phenyl-1-propanol,1.56397e-11,5.5859,3.32406,255.052,1.14118e-07,0.110967,7.84948,128.506,1.49366,90.4497,0.0275509,0.366039
DTXSID8021278,DSSTox_Substance_Id,DTXSID8021278,Sotalol hydrochloride,1.38777e-11,2.0418,3.35124,289.668,1.84753e-09,0.135232,8.53561,97.1125,-0.628013,164.972,4.15462e-10,0.00566776
DTXSID8022371,DSSTox_Substance_Id,DTXSID8022371,Testosterone,3.99211e-11,55.074,97.3688,295.438,7.04681e-08,3.30417,10.9935,142142.0,3.31807,154.925,1.60735e-07,9.12237e-05
DTXSID8022377,DSSTox_Substance_Id,DTXSID8022377,17alpha-Estradiol,1.65916e-11,40.8171,97.1681,372.628,3.74887e-06,1.48967,9.15263,348684.0,3.90868,199.93,3.41838e-10,1.33658e-05
DTXSID8022824,DSSTox_Substance_Id,DTXSID8022824,Ciprofloxacin,2.29254e-11,2.89642,3.35431,347.941,9.23646e-12,0.163646,9.43408,305.488,0.280064,223.585,6.72261e-10,0.00657581
DTXSID8022826,DSSTox_Substance_Id,DTXSID8022826,Citalopram,1.66044e-11,20.2102,3.54788,352.308,3.94344e-06,1.68506,10.625,2401.14,2.49719,110.884,1.76548e-08,2.07005e-05
DTXSID8023131,DSSTox_Substance_Id,DTXSID8023131,Hydrocodone,2.56642e-11,17.4889,95.4679,343.215,6.70244e-09,1.93871,9.81968,107950.0,1.71936,133.474,1.97814e-09,0.000588421
DTXSID8024523,DSSTox_Substance_Id,DTXSID8024523,"4-Androstene-3,17-dione",4.91265e-11,53.4693,95.3225,346.561,4.70716e-06,2.70628,9.1584,539108.0,2.75184,157.663,6.05845e-08,0.000203082
DTXSID8026064,DSSTox_Substance_Id,DTXSID8026064,Sulfamethoxazole,1.67581e-11,2.73723,3.34817,290.683,1.72443e-10,0.11058,9.02059,91.576,0.890993,167.046,1.08913e-09,0.0021124
DTXSID8037128,DSSTox_Substance_Id,DTXSID8037128,Methamphetamine,1.72178e-11,28.1204,3.28899,207.887,2.61782e-06,0.264186,7.1924,120.486,2.07213,-24.3839,0.0376563,0.031976
DTXSID8041117,DSSTox_Substance_Id,DTXSID8041117,Roxithromycin,8.28927e-11,10.0491,13.5573,432.227,1.51278e-11,0.521869,9.54446,31300.3,2.92491,138.157,1.75877e-10,0.000261086
DTXSID8045191,DSSTox_Substance_Id,DTXSID8045191,Ranitidine,2.0394e-11,8.73041,4.48089,348.616,7.12933e-09,0.47411,10.2841,1022.39,0.269121,69.5525,2.54757e-07,0.0128711
DTXSID80866540,DSSTox_Substance_Id,DTXSID80866540,Norfluoxetine,1.3062e-11,49.3204,3.55191,323.349,1.00159e-06,0.554134,9.68952,6683.52,3.51519,116.338,1.6441e-07,0.000124076
DTXSID80869455,DSSTox_Substance_Id,DTXSID80869455,Clinafloxacin,2.3938e-11,9.89125,14.1127,348.426,3.25692e-11,0.159637,9.49062,507.546,2.39473,215.534,5.29426e-10,0.0694386
DTXSID80873799,DSSTox_Substance_Id,DTXSID80873799,Norverapamil,2.87774e-11,202.683,8.74002,425.666,2.74231e-09,2.40131,10.2795,174848.0,4.10398,141.03,2.62181e-09,2.4389e-06
DTXSID901022838,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9022659,DSSTox_Substance_Id,DTXSID9022659,Benztropine,1.67635e-11,254.378,23.9997,352.403,1.15969e-06,1.27518,9.63325,3822.51,4.02375,101.552,1.13112e-07,1.99877e-05
DTXSID9041152,DSSTox_Substance_Id,DTXSID9041152,(+/-)-Verapamil,2.88303e-11,200.669,8.73039,425.137,4.68723e-07,5.56261,11.684,157282.0,3.7907,117.14,6.04481e-10,2.94157e-06
DTXSID9045265,DSSTox_Substance_Id,DTXSID9045265,Sulfachloropyridazine,9.19984e-12,3.45286,3.35722,303.685,7.37836e-11,0.169631,9.19836,290.239,1.55903,187.107,1.16506e-10,0.0243208
DTXSID9052347,DSSTox_Substance_Id,DTXSID9052347,"Dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-3,5-pyridinedicarboxylate",1.65296e-11,16.5989,3.54719,351.977,8.68946e-10,0.428993,10.8316,110.305,2.13574,122.91,7.84126e-08,7.06264e-06
DTXSID9058600,DSSTox_Substance_Id,DTXSID9058600,2-[2-(4-Nonylphenoxy)ethoxy]ethanol,1.67261e-11,527.915,5.01668,310.173,6.92942e-09,1.48313,11.1021,2591.22,3.89642,35.0168,2.21846e-06,0.000871179
DTXSID90858931,DSSTox_Substance_Id,DTXSID90858931,Tramadol,1.66288e-11,9.63071,3.35581,290.902,1.11581e-06,6.27518,9.9362,567.204,2.51154,113.703,2.13841e-07,8.85854e-05
DTXSID90873785,DSSTox_Substance_Id,DTXSID90873785,10-Hydroxyamitriptyline,2.9112e-11,195.551,8.11621,384.086,9.14299e-10,3.7587,11.0086,2014.39,3.26283,65.3468,1.47542e-09,1.87263e-05
DTXSID00178253,DSSTox_Substance_Id,DTXSID00178253,2-(1-Oxopropyl)benzoic acid,1.31656e-11,3.12186,3.53814,287.563,2.26656e-09,0.0974085,8.53423,88.6867,1.44025,132.561,6.28721e-06,0.0120489
DTXSID00185644,DSSTox_Substance_Id,DTXSID00185644,4-Propylheptane,1.27975e-11,852.653,4.34714,164.82,0.161746,8.66794,4.43873,1213.7,5.51083,-86.4604,12.434,2.33743e-06
DTXSID0020153,DSSTox_Substance_Id,DTXSID0020153,Benzyl chloride,2.90498e-12,68.3464,4.86936,178.7,0.00291872,0.132737,4.15646,75.1454,2.30213,-44.0114,1.23752,0.00484108
DTXSID0021597,DSSTox_Substance_Id,DTXSID0021597,Heptanal,2.75182e-11,20.4818,4.45027,152.628,0.000268911,0.522314,3.87073,24.2756,1.93382,-42.8569,3.50088,0.0147276
DTXSID0021599,DSSTox_Substance_Id,DTXSID0021599,Heptanenitrile,5.27409e-12,12.3891,3.67539,182.972,5.37555e-05,3.63168,3.83984,25.2389,1.67415,-48.7423,0.896052,0.00331757
DTXSID0021888,DSSTox_Substance_Id,DTXSID0021888,2-Pentanone,4.65317e-12,5.52301,4.44615,102.02,8.29734e-05,0.171819,3.20144,19.0784,0.909727,-72.0089,35.2113,0.566452
DTXSID0022062,DSSTox_Substance_Id,DTXSID0022062,3-Methyl-2-butanone,2.87119e-12,4.00464,4.10839,94.2465,7.08971e-05,0.178068,2.72597,19.2271,0.841394,-88.4292,52.1661,0.720751
DTXSID0022068,DSSTox_Substance_Id,DTXSID0022068,2-Hexanone,9.09918e-12,5.29733,4.43898,125.545,5.27967e-05,0.174174,3.61748,27.5003,1.38047,-55.6268,11.6621,0.163405
DTXSID0023113,DSSTox_Substance_Id,DTXSID0023113,2-Methoxyphenol,9.36065e-11,9.79286,4.49369,205.203,1.18121e-06,0.201307,5.91234,36.5838,1.31993,31.8518,0.101768,0.0699075
DTXSID0023117,DSSTox_Substance_Id,DTXSID0023117,Guanidine,3.75914e-11,2.77138,5.73803,257.478,4.84684e-09,0.138483,5.89607,3.63133,-1.10179,50.0986,1.68587e-05,0.0311823
DTXSID0026882,DSSTox_Substance_Id,DTXSID0026882,Octane,8.66263e-12,312.323,8.98873,125.496,0.365573,4.11261,3.39317,191.495,5.17863,-57.4803,14.0051,5.80972e-06
DTXSID0026913,DSSTox_Substance_Id,DTXSID0026913,Dodecane,1.41826e-11,241.212,10.0083,216.297,0.144964,1.82561,5.86324,1557.81,6.09948,-9.91949,0.13539,2.16933e-08
DTXSID0027195,DSSTox_Substance_Id,DTXSID0027195,Hexadecane,2.48655e-11,5002.61,17.0605,286.776,0.0013041,29.5156,7.51208,2928.85,8.07999,17.9217,0.00142636,3.97668e-09
DTXSID0027197,DSSTox_Substance_Id,DTXSID0027197,Methyl 2-hydroxypropanoate,2.80293e-12,3.43713,4.12392,145.081,8.93358e-08,0.0828117,4.04595,9.47224,-0.407489,-65.889,0.474184,9.57408
DTXSID00274047,DSSTox_Substance_Id,DTXSID00274047,6-Methylheptyl acrylate,2.68766e-11,79.4444,4.6605,213.537,0.000197996,0.668871,5.24105,420.971,4.19761,-66.6597,0.108957,0.000222695
DTXSID0029187,DSSTox_Substance_Id,DTXSID0029187,"2,6-Dimethylnaphthalene",4.70473e-11,468.348,18.1954,265.5,0.000610697,2.12539,5.96262,2903.28,4.311,25.74,0.00437157,1.40459e-05
DTXSID0040703,DSSTox_Substance_Id,DTXSID0040703,4-tert-Butylbenzoic acid,1.43671e-11,4.56919,4.51168,276.325,1.69792e-07,0.159593,7.75177,42.2637,3.84554,162.544,0.000261032,0.000158877
DTXSID0044313,DSSTox_Substance_Id,DTXSID0044313,4-Methylpentan-1-ol,1.29415e-11,8.17658,4.26739,151.706,2.01055e-05,0.0916049,4.36632,17.163,1.84553,-62.9911,2.84171,0.0728121
DTXSID0044818,DSSTox_Substance_Id,DTXSID0044818,2-Butyloctan-1-ol,3.57696e-11,910.528,5.71275,244.742,1.92176e-05,0.377637,8.43188,888.103,4.81641,32.5355,0.0602689,7.62272e-05
DTXSID0047749,DSSTox_Substance_Id,DTXSID0047749,Methylcyclohexane,1.03363e-11,186.17,4.00388,102.193,0.427594,3.69684,3.2478,302.314,3.61124,-85.5,45.7074,0.000147932
DTXSID0048210,DSSTox_Substance_Id,DTXSID0048210,Phenyl benzoate,1.12591e-11,44.331,3.96882,314.018,1.32636e-07,0.0994243,7.24011,1443.65,3.58883,70.7725,0.00168875,0.000190843
DTXSID0049319,DSSTox_Substance_Id,DTXSID0049319,"3,3-Dimethylpentane",3.86878e-12,125.169,9.03865,82.6587,0.426125,2.23476,3.26904,176.935,3.79135,-129.059,83.6464,5.83557e-05
DTXSID0050392,DSSTox_Substance_Id,DTXSID0050392,2-Butoxyacetic acid,8.36358e-12,3.4842,4.46952,220.789,8.33368e-07,0.168563,4.9889,19.3183,1.58452,-5.00791,0.283186,0.58989
DTXSID0051528,DSSTox_Substance_Id,DTXSID0051528,Diethylene glycol monophenyl ether,9.09264e-12,8.85726,4.4583,268.97,1.18915e-09,0.107923,8.4451,104.367,1.60415,69.0858,4.29661e-06,0.151304
DTXSID0052540,DSSTox_Substance_Id,DTXSID0052540,Methacrylaldehyde,3.34928e-11,4.30465,3.67216,74.9385,0.000213437,0.148565,2.6678,10.5954,0.794294,-80.7082,154.456,0.817825
DTXSID0061111,DSSTox_Substance_Id,DTXSID0061111,(2-Methyl-1-propenyl)benzene,3.30494e-11,176.211,11.9544,194.532,0.00327869,0.494783,4.44688,978.642,3.63892,-24.8056,1.37209,0.000286083
