INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID6029709,DSSTox_Substance_Id,DTXSID6029709,"Naphthalenesulfonic acid, polymer with formaldehyde, sodium salt",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6029755,DSSTox_Substance_Id,DTXSID6029755,"1,2-Propanediol monobutyl ether",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6030782,DSSTox_Substance_Id,DTXSID6030782,Bentonite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6030992,DSSTox_Substance_Id,DTXSID6030992,Chitosan,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6031380,DSSTox_Substance_Id,DTXSID6031380,Glycoluril,3.0958e-12,3.42875,3.68344,257.862,3.50582e-09,0.109337,8.40592,148.27,-1.34167,164.537,6.58076e-08,0.00497978
DTXSID6032562,DSSTox_Substance_Id,DTXSID6032562,Octylbicycloheptenedicarboximide,6.40211e-11,7.03482,4.64526,304.314,1.01079e-07,0.98991,9.94307,2769.6,3.69976,56.3319,1.78551e-05,0.00175179
DTXSID6032647,DSSTox_Substance_Id,DTXSID6032647,2-(Thiocyanomethylthio)benzothiazole,9.2461e-12,208.078,4.43654,350.986,6.06626e-06,0.0977842,8.72174,1059.99,3.29866,175.724,9.28959e-07,0.000524887
DTXSID6034005,DSSTox_Substance_Id,DTXSID6034005,Sulfamic acid,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6034390,DSSTox_Substance_Id,DTXSID6034390,Disodium octaborate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6034473,DSSTox_Substance_Id,DTXSID6034473,Copper dihydroxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6034479,DSSTox_Substance_Id,DTXSID6034479,Copper sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6034689,DSSTox_Substance_Id,DTXSID6034689,(S)-2-Hydroxypropionic acid,1.63993e-12,4.19671,5.43152,208.699,8.92977e-09,0.0844451,6.72122,10.1804,-0.720713,40.9342,0.0809846,3.22296
DTXSID6034891,DSSTox_Substance_Id,DTXSID6034891,Silica gel,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6034972,DSSTox_Substance_Id,DTXSID6034972,Thymol,8.06683e-11,27.5159,3.07499,232.327,7.52836e-07,0.0860846,7.59252,2855.11,3.301,50.8465,0.00225336,0.00554463
DTXSID6035491,DSSTox_Substance_Id,DTXSID6035491,Dioctyldimethylammonium chloride,6.52939e-12,1106.65,8.58177,258.16,5.82803e-05,12.2624,8.41962,1260.94,-0.709648,220.353,0.00020736,2.67177e-08
DTXSID6036205,DSSTox_Substance_Id,DTXSID6036205,"N,N'-Ethylenebis(12-hydroxyoctadecanamide)",2.54829e-11,50.1138,59.6149,453.879,2.56884e-08,1.30036,9.53075,20542.3,9.24739,132.133,2.47054e-09,1.43307e-06
DTXSID6036384,DSSTox_Substance_Id,DTXSID6036384,Tetradecyldimethylbenzylammonium chloride,2.81075e-11,434.853,13.8033,346.055,3.7294e-07,6.23388,9.73313,14485.0,1.76626,120.408,5.50524e-06,1.29383e-08
DTXSID6036467,DSSTox_Substance_Id,DTXSID6036467,"Disodium 4,4'-bis(2-sulfostyryl)biphenyl",1.76938e-11,6.33195,15.5648,440.547,1.3743e-08,0.310348,9.70574,182419.0,4.64538,188.296,6.61572e-10,1.40984e-05
DTXSID6036912,DSSTox_Substance_Id,DTXSID6036912,Hydroxypropyl alpha cyclodextrin,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6037564,DSSTox_Substance_Id,DTXSID6037564,Mefenpyr-diethyl,1.76768e-11,83.9941,4.67495,347.665,2.39024e-09,2.51362,9.57636,2050.6,3.83057,51.0774,4.74286e-08,5.37249e-05
DTXSID6040111,DSSTox_Substance_Id,DTXSID6040111,Ethyl butyrate,4.9194e-12,2.67183,4.12613,124.388,0.000303793,0.115029,3.60681,33.4592,1.71116,-94.2379,12.8865,0.0507733
DTXSID6041181,DSSTox_Substance_Id,DTXSID6041181,Lavender oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6041183,DSSTox_Substance_Id,DTXSID6041183,(-)-beta-Fenchol,3.3328e-11,9.56729,6.23891,213.156,9.15565e-06,0.0914037,6.57452,1843.37,3.1702,46.171,0.0357015,0.0053693
DTXSID6041210,DSSTox_Substance_Id,DTXSID6041210,gamma-Terpinene,1.77297e-10,224.08,4.6535,182.929,0.0257845,3.29029,4.31894,2303.64,4.49936,-11.8227,1.08969,6.38243e-05
DTXSID6041212,DSSTox_Substance_Id,DTXSID6041212,"3,6,9,12,15,18,21,24-Octaoxahexacosan-1-ol, 26-(nonylphenoxy)-, dihydrogenphosphate",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6041214,DSSTox_Substance_Id,DTXSID6041214,"1-(2-Carboxylethyl)-4,5-dihydro-3-(2-hydroxyethyl)-2-isoheptadecyl-1H-imidazolium inner salt",3.26836e-11,346.361,13.3544,334.559,6.939e-08,2.37607,10.363,14363.1,5.64495,32.1619,3.7945e-08,9.64928e-05
DTXSID6041260,DSSTox_Substance_Id,DTXSID6041260,C.I. Solvent Red 135,1.82681e-11,2342.24,107.852,411.582,1.02675e-07,3.39048,11.7,68654.2,3.6035,178.316,5.4891e-11,9.9824e-06
DTXSID6041391,DSSTox_Substance_Id,DTXSID6041391,"2-Amino-4,5-dihydro-6-methyl-4-propyl-5-triazolo-(1,5-c)-pyramidin-5-one",2.6664e-11,2.35756,3.35726,326.169,6.08847e-09,0.230407,10.2831,57.7448,0.966245,190.185,6.84035e-07,0.00278223
DTXSID6041393,DSSTox_Substance_Id,DTXSID6041393,"2-Anthracenesulfonic acid, 4-[[4-(acetylmethylamino)-2-sulfophenyl]amino]-1-amino-9,10-dihydro-9,10-dioxo-, disodium salt",4.28266e-11,3.5044,4.24351,408.035,4.15465e-11,0.471879,9.52383,108.403,1.18345,228.112,5.6321e-08,0.665407
DTXSID6041397,DSSTox_Substance_Id,DTXSID6041397,Damascenone,6.72361e-11,95.2759,3.33408,264.62,0.000297017,0.0626544,6.36243,272.999,3.49495,14.8033,0.0863207,0.00389737
DTXSID6041399,DSSTox_Substance_Id,DTXSID6041399,2-Butoxy-1-propanol,3.74736e-11,4.92041,4.63011,175.97,1.52926e-06,0.0741606,5.00086,41.9962,1.02344,-35.3801,0.832798,0.73471
DTXSID6041422,DSSTox_Substance_Id,DTXSID6041422,7-(Dimethylamino)-4-methylcoumarin,2.76062e-11,4.48878,4.46551,294.822,1.12428e-06,0.323188,7.57162,221.584,1.96259,89.7048,6.14767e-05,0.0218058
DTXSID6041424,DSSTox_Substance_Id,DTXSID6041424,"2,6-Dimethyl-2-heptanol",2.8112e-11,39.2947,5.09766,173.14,3.86791e-05,0.0778515,5.86243,93.0067,2.91364,-56.114,0.802206,0.00592626
DTXSID6041426,DSSTox_Substance_Id,DTXSID6041426,"3,4-Dihydro-2H-pyran",1.27677e-11,5.28944,3.64446,86.0812,7.45618e-05,0.3709,3.0992,28.4083,0.692193,-69.8379,118.395,0.439666
DTXSID6041472,DSSTox_Substance_Id,DTXSID6041472,"3,5-Dimethyl-1-hexyn-3-ol",1.89281e-11,3.6173,4.50886,146.164,1.57861e-05,0.0839918,4.53073,39.4927,1.78339,-6.8728,4.19491,0.120695
DTXSID6041476,DSSTox_Substance_Id,DTXSID6041476,3-[5-(Aminosulfonyl)benzoxazol-2-yl]-7-(diethylamino)coumarin,2.31061e-11,2.3357,4.24844,333.725,1.48476e-11,0.735683,10.26,1940.63,1.56775,183.917,1.25913e-10,0.000217621
DTXSID6041553,DSSTox_Substance_Id,DTXSID6041553,7-(Benzoylamino)-4-hydroxy-3-[[4-[(4-sulfophenyl)azo]phenyl]azo]-2-naphthalenesulfonic acid,3.72083e-11,5.14091,3.36372,364.503,5.22569e-11,0.219886,9.5174,140265.0,2.89472,212.878,1.23784e-07,0.000757281
DTXSID6041557,DSSTox_Substance_Id,DTXSID6041557,Dihydromyrcenol,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6041559,DSSTox_Substance_Id,DTXSID6041559,"1,4-Bis(ethylamino)anthraquinone",1.37949e-11,19.6977,19.8396,374.227,2.30334e-10,0.305535,9.42657,585.985,2.57439,199.083,8.2984e-10,1.6259e-06
DTXSID6041634,DSSTox_Substance_Id,DTXSID6041634,Benzyldimethyloctylammonium chloride,1.48822e-11,612.22,8.83895,301.851,0.00122535,8.44061,7.38067,2972.76,-0.919524,124.509,0.000281823,1.90072e-07
DTXSID6041636,DSSTox_Substance_Id,DTXSID6041636,(+/-)-alpha-Methylbenzyl acetate,1.28485e-11,5.96492,4.29572,227.047,0.000125138,0.153646,5.00317,103.344,2.64322,-1.76477,0.0166093,0.00323507
DTXSID6041682,DSSTox_Substance_Id,DTXSID6041682,Bromophenol blue,7.83492e-11,10.755,66.4406,480.786,1.6847e-09,0.862695,9.59189,34672.5,4.77979,229.221,5.69242e-09,0.00486585
DTXSID6041711,DSSTox_Substance_Id,DTXSID6041711,"C.I. Acid Red 17, disodium salt",1.82892e-11,2.34697,12.3796,328.411,1.26157e-09,0.215814,9.40679,420.065,2.83392,233.124,9.44097e-10,0.219082
DTXSID6041715,DSSTox_Substance_Id,DTXSID6041715,"C.I. Acid Violet 12, disodium salt",4.2118e-11,2.32677,4.90373,291.203,3.86397e-11,0.438173,9.46475,40.5994,1.34442,230.333,3.74061e-10,0.295035
DTXSID6041717,DSSTox_Substance_Id,DTXSID6041717,C.I. Acid Violet 43,1.38966e-11,13.3754,47.6518,454.068,6.79213e-11,0.190623,9.43309,2540.94,3.21412,205.829,3.46975e-09,0.00194605
DTXSID6041719,DSSTox_Substance_Id,DTXSID6041719,"C.I. Acid Yellow 17, disodium salt",6.72685e-11,5.36934,8.31765,274.662,2.39652e-11,0.327704,9.56977,42.4097,1.57624,211.654,1.40273e-09,0.000499911
DTXSID6041848,DSSTox_Substance_Id,DTXSID6041848,Dibutylnaphthalenesulfonic acid sodium salt,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6041894,DSSTox_Substance_Id,DTXSID6041894,Dipotassium 12-(sulfonatooxy)octadec-9-enoate,6.15622e-11,6.30491,5.67573,309.603,1.54073e-08,0.180014,9.39041,16734.2,0.875249,160.713,5.5511e-09,0.262502
DTXSID6041896,DSSTox_Substance_Id,DTXSID6041896,Dipropylene glycol monoethyl ether,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6041898,DSSTox_Substance_Id,DTXSID6041898,Sodium dodecyl diphenyl ether disulfonate,2.08188e-11,6.11931,13.5342,305.155,1.31573e-10,0.35039,9.65671,53961.8,5.63155,153.812,1.1021e-09,0.000122626
DTXSID6041921,DSSTox_Substance_Id,DTXSID6041921,"Ethanol, 2-[2-(benzoyloxy)ethoxy]-",1.52062e-11,2.17513,4.48169,288.352,7.70218e-09,0.0917612,9.20097,39.9982,1.16014,67.0459,1.85571e-05,0.0266995
DTXSID6041929,DSSTox_Substance_Id,DTXSID6041929,"Alcohols, C10-14, ethoxylated",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6042105,DSSTox_Substance_Id,DTXSID6042105,Magnesium sulfate anhydrous,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6042107,DSSTox_Substance_Id,DTXSID6042107,Disodium manganese EDTA,9.82283e-12,3.80687,4.96007,318.006,2.27935e-11,0.306243,9.37979,37.8169,-1.88738,173.278,1.50547e-12,0.00342189
DTXSID6042109,DSSTox_Substance_Id,DTXSID6042109,Manganese dioxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6042151,DSSTox_Substance_Id,DTXSID6042151,Methyl cinnamate,3.78786e-11,10.4601,4.30577,260.269,5.73386e-07,0.108605,5.1893,103.938,2.61736,34.9733,0.0342378,0.00140205
DTXSID6042155,DSSTox_Substance_Id,DTXSID6042155,Methylenediurea,6.17991e-12,2.3903,4.44154,257.878,1.77117e-10,0.0913382,8.4056,46.4175,-0.583006,155.639,1.1707e-09,0.221682
DTXSID6042232,DSSTox_Substance_Id,DTXSID6042232,Hydroxycitronellal,2.09472e-11,14.5935,4.5165,240.989,2.54368e-06,0.178067,7.49412,208.943,3.06132,-35.2956,0.00130273,0.00990275
DTXSID6042234,DSSTox_Substance_Id,DTXSID6042234,Octyl beta-D-glucopyranoside,1.6413e-11,2.36451,3.53631,301.606,1.57499e-09,0.319068,9.38439,178.472,1.45722,144.727,3.92557e-09,0.00719486
DTXSID6042236,DSSTox_Substance_Id,DTXSID6042236,Octyl D-glucoside,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6042238,DSSTox_Substance_Id,DTXSID6042238,Octyl salicylate,1.68576e-11,199.423,3.52066,276.947,3.81034e-10,0.312225,9.72474,1294.09,4.0429,27.3336,4.34507e-06,0.000535099
DTXSID6042317,DSSTox_Substance_Id,DTXSID6042317,Potassium hypochlorite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6042369,DSSTox_Substance_Id,DTXSID6042369,Rhodamine B,2.06757e-11,1.70379,-,430.995,2.74762e-08,0.867965,10.2247,-,1.94937,165.018,2.15477e-09,0.000166771
DTXSID6042446,DSSTox_Substance_Id,DTXSID6042446,Dihydroterpineol acetate,1.33654e-11,53.7967,5.82076,227.914,0.000231107,0.138786,5.83582,110.444,4.44962,-7.35139,0.0472713,8.7741e-05
DTXSID6042490,DSSTox_Substance_Id,DTXSID6042490,Triethoxymethylsilane,1.92901e-11,4.24453,4.13894,142.036,0.000143782,0.767086,3.73328,44.1065,2.57235,19.3644,5.22821,0.0465186
DTXSID6042494,DSSTox_Substance_Id,DTXSID6042494,Trimethoxypropylsilane,1.89909e-11,2.97391,4.13903,128.365,0.000147884,2.36249,4.01516,161.516,2.03519,14.7787,11.8958,0.125438
DTXSID6044147,DSSTox_Substance_Id,DTXSID6044147,Bacillus thuringiensis,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6044197,DSSTox_Substance_Id,DTXSID6044197,"Sodium thiosulfate, pentahydrate",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6044222,DSSTox_Substance_Id,DTXSID6044222,FD&C Yellow No. 6 aluminum lake,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6044270,DSSTox_Substance_Id,DTXSID6044270,Hydroxypropyl cellulose,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6044640,DSSTox_Substance_Id,DTXSID6044640,Octyl alpha-D-Glucopyranoside,1.6413e-11,2.36451,3.53631,301.606,1.57499e-09,0.319068,9.38439,178.472,1.45722,144.727,3.92557e-09,0.00719486
DTXSID6047076,DSSTox_Substance_Id,DTXSID6047076,Ammonium hexafluorosilicate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6047103,DSSTox_Substance_Id,DTXSID6047103,Octadecyl sulfate sodium salt,1.83901e-11,30.0459,14.9739,335.486,7.63779e-08,0.509583,10.7201,13811.3,3.71023,211.832,3.63776e-06,0.00282703
DTXSID6047153,DSSTox_Substance_Id,DTXSID6047153,Glycolic acid sodium salt,1.08146e-12,4.21935,4.71857,205.865,5.37489e-09,0.0960987,6.52214,7.3753,-1.87726,43.2117,0.0200049,3.04018
DTXSID6047448,DSSTox_Substance_Id,DTXSID6047448,Potassium chlorate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6047658,DSSTox_Substance_Id,DTXSID6047658,Magnesium silicate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6048042,DSSTox_Substance_Id,DTXSID6048042,"N,N-bis(2-hydroxyethyl)alkyl(C12-18)amine",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6048044,DSSTox_Substance_Id,DTXSID6048044,Coconut trimethylammonium chloride,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049563,DSSTox_Substance_Id,DTXSID6049563,Tridymite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049640,DSSTox_Substance_Id,DTXSID6049640,Kaolin,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049644,DSSTox_Substance_Id,DTXSID6049644,Hydroxypropyl guar gum,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049646,DSSTox_Substance_Id,DTXSID6049646,Sodium sesquicarbonate,2.50079e-14,4.92728,7.57763,299.147,3.7792e-09,0.142856,6.36654,3.85959,-1.62119,219.519,0.0105684,0.0170393
DTXSID6049648,DSSTox_Substance_Id,DTXSID6049648,Iron oxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049694,DSSTox_Substance_Id,DTXSID6049694,Policapram (Nylon 6),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049725,DSSTox_Substance_Id,DTXSID6049725,Polyoxyethylene sorbitol tetraoleate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049727,DSSTox_Substance_Id,DTXSID6049727,"Poly(oxy-1,2-ethanediyl), alpha-hydro-omega-hydroxy-, ether with alpha-fluoro-omega-(2-hydroxyethyl)poly(difluoromethylene) (1:1)",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049773,DSSTox_Substance_Id,DTXSID6049773,"Siloxanes and silicones, dimethyl, methyl phenyl",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049775,DSSTox_Substance_Id,DTXSID6049775,"Fatty acids, C12-18, Me esters, sulfonated, sodium salts",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049777,DSSTox_Substance_Id,DTXSID6049777,Sodium caprylamphopropionate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049779,DSSTox_Substance_Id,DTXSID6049779,Sodium metaborate dihydrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049804,DSSTox_Substance_Id,DTXSID6049804,Tricalcium silicate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6049808,DSSTox_Substance_Id,DTXSID6049808,Trimethylbenzene,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6050469,DSSTox_Substance_Id,DTXSID6050469,Attapulgite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6051225,DSSTox_Substance_Id,DTXSID6051225,Montmorillonite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6051227,DSSTox_Substance_Id,DTXSID6051227,Maleic acid homopolymer,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6051271,DSSTox_Substance_Id,DTXSID6051271,Sodium starch glycolate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6051273,DSSTox_Substance_Id,DTXSID6051273,PEG-10 Hydrogenated tallow amine,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6051354,DSSTox_Substance_Id,DTXSID6051354,"1-Naphthalenesulfonic acid, 4,8-dibutyl-, sodium salt",1.38309e-11,18.7632,3.36042,332.166,2.3511e-07,1.64378,10.5379,1166.64,2.94431,125.7,2.85331e-09,3.9893e-06
DTXSID6051691,DSSTox_Substance_Id,DTXSID6051691,C.I. Pigment Yellow 73,3.22457e-11,75.4765,3.53721,336.541,5.67691e-10,0.603345,10.431,654.695,3.53322,171.417,2.84444e-11,2.44265e-06
DTXSID6051695,DSSTox_Substance_Id,DTXSID6051695,Europium(III) chloride hexahydrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6051722,DSSTox_Substance_Id,DTXSID6051722,Dimethyl[(9Z)-octadec-9-en-1-yl]amine oxide,3.78526e-11,687.419,8.72221,318.616,3.90012e-07,0.903574,8.53188,6822.27,7.53965,71.6367,7.16001e-06,4.87326e-09
DTXSID6051726,DSSTox_Substance_Id,DTXSID6051726,1-[2-Oxo-2-[[2-[(1-oxooctadecyl)oxy]ethyl]amino]ethyl]pyridinium chloride,1.78718e-11,90.925,8.47094,375.934,3.86325e-08,3.36756,10.2232,10110.3,1.7804,137.991,1.31524e-07,1.73093e-06
DTXSID6051807,DSSTox_Substance_Id,DTXSID6051807,"1,1,1,3,5,5,5-Heptamethyl-3-octyltrisiloxane",3.01222e-12,57.0303,453.799,198.621,4.78426,12.2335,6.90401,9164.73,5.9771,-53.8026,1.27221,7.80287e-07
DTXSID6051857,DSSTox_Substance_Id,DTXSID6051857,"1,1,1,5,5,5-Hexamethyl-3-phenyl-3-(trimethylsilyloxy)trisiloxane",9.5742e-12,1020.49,214.328,229.4,7.14079,16.8379,6.87375,8266.43,7.4392,-68.0532,0.345839,8.5048e-07
DTXSID6052033,DSSTox_Substance_Id,DTXSID6052033,"1,1'-Propane-1,3-diylbis(3-octadecylurea)",2.07755e-11,50.0519,209.096,356.209,1.1187e-10,1.35,9.55414,20545.2,8.69736,141.835,2.78423e-09,1.89533e-07
DTXSID6052037,DSSTox_Substance_Id,DTXSID6052037,dl-alpha-Tocopheryl linoleate,8.46877e-11,49.0274,74.2013,482.758,4.66493e-07,0.796984,11.6733,30165.3,8.74668,92.4,2.83642e-09,7.1565e-08
DTXSID6052297,DSSTox_Substance_Id,DTXSID6052297,Lauramidopropylamine oxide,1.75125e-11,209.211,5.71935,327.191,1.20043e-08,1.12417,10.6206,911.945,3.92753,-7.78945,2.98023e-06,0.000177139
DTXSID6052320,DSSTox_Substance_Id,DTXSID6052320,C.I.Basic Violet 16,2.98603e-11,284.112,3.63731,365.299,1.8781e-07,4.77804,10.4502,3704.28,1.24331,169.252,2.17652e-07,2.33101e-05
DTXSID6052459,DSSTox_Substance_Id,DTXSID6052459,Dimethyl(octadecan-2-yl)amine oxide,1.72205e-11,575.403,9.93724,318.535,3.51892e-07,1.44847,8.86384,6267.62,9.04376,45.5831,1.24464e-05,5.01112e-09
DTXSID6052790,DSSTox_Substance_Id,DTXSID6052790,Subtilisin,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6052796,DSSTox_Substance_Id,DTXSID6052796,Aluminatesilicate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6052821,DSSTox_Substance_Id,DTXSID6052821,"Benzene, ethenyl-, polymer with 2-methyl-1,3-butadiene, hydrogenated",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6052875,DSSTox_Substance_Id,DTXSID6052875,"Poly(oxy-​1,​2-​ethanediyl)​, alpha-​sulfo-​omega-​hydroxy-​, C8-​10-​alkyl ethers, ammonium salts",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6052877,DSSTox_Substance_Id,DTXSID6052877,"2-Propenoic acid, telomer with sodium 4-ethenylbenzenesulfonate (1:1), sodium 2-methyl-2-[(1-oxo-2-propen-1-yl)amino]-1-propanesulfonate (1:1) and sodium sulfite (1:1), sodium salt",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6052879,DSSTox_Substance_Id,DTXSID6052879,"2-Propenoic acid, polymer with 2-propenamide, sodium salt",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6058471,DSSTox_Substance_Id,DTXSID6058471,"EDTA, potassium salt (1:x)",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6058473,DSSTox_Substance_Id,DTXSID6058473,Copper carbonate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6067098,DSSTox_Substance_Id,DTXSID6067098,Magnesium decyl sulfate,1.44382e-11,5.26626,4.22734,289.51,3.48686e-09,0.254485,9.12508,328.063,0.542902,164.647,2.73322e-05,0.0148353
DTXSID6069119,DSSTox_Substance_Id,DTXSID6069119,"Ethanol, 2-amino-, sulfate (salt)",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6074257,DSSTox_Substance_Id,DTXSID6074257,Calcium acetate monohydrate,7.40536e-13,4.34366,4.59912,117.958,1.00453e-07,0.102194,4.23032,1.00727,-1.5565,264.119,15.6073,13.4017
DTXSID6074259,DSSTox_Substance_Id,DTXSID6074259,Decyl diphenyl phosphate,2.30036e-11,398.886,4.22706,401.71,1.80771e-06,2.65548,11.6939,34468.0,5.52727,1.85152,6.46389e-06,1.08198e-06
DTXSID60858847,DSSTox_Substance_Id,DTXSID60858847,Polyoxyethylene monohexadecyl ether,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60863491,DSSTox_Substance_Id,DTXSID60863491,Ditridecyl hydrogen phosphate,1.74058e-11,20.2694,31.1912,346.345,3.76395e-07,3.45429,10.2321,10147.7,9.39781,46.9725,8.26569e-07,2.46899e-06
DTXSID60872588,DSSTox_Substance_Id,DTXSID60872588,Polyethylene glycol nonylphenol ether phosphate sodium salt,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60889631,DSSTox_Substance_Id,DTXSID60889631,"Disulfuric acid, sodium salt (1:2)",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60890040,DSSTox_Substance_Id,DTXSID60890040,"Benzenesulfonic acid, oxybis[decyl-, sodium salt (1:2)",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60890388,DSSTox_Substance_Id,DTXSID60890388,"2-Anthracenesulfonic acid, 1-amino-9,10-dihydro-4-[(4-methyl-3-sulfophenyl)amino]-9,10-dioxo-, sodium salt (1:2)",1.84519e-11,2.37028,14.7182,337.471,3.81527e-11,0.452895,9.49418,38.7644,1.01452,228.013,6.02207e-09,0.0540255
DTXSID60890500,DSSTox_Substance_Id,DTXSID60890500,"Benzoic acid, barium salt (2:1)",2.28764e-12,3.72629,6.6407,249.237,2.66769e-07,0.262557,5.90758,31.66,-1.64611,198.267,0.00070699,0.331734
DTXSID60890808,DSSTox_Substance_Id,DTXSID60890808,"Benzenesulfonic acid, dodecyl-, magnesium salt (2:1)",1.38422e-11,24.7748,8.99825,315.531,2.41165e-07,0.879775,10.82,3398.07,2.00977,99.5519,5.16906e-07,1.40987e-05
DTXSID60890944,DSSTox_Substance_Id,DTXSID60890944,"Benzoic acid, 3-methyl-, barium salt (2:1)",9.96273e-12,4.19527,3.55502,261.368,8.26588e-07,0.170399,6.46941,51.5601,-1.63308,198.239,0.000238795,0.00712597
DTXSID60890949,DSSTox_Substance_Id,DTXSID60890949,"Benzoic acid, 4-methyl-, barium salt (2:1)",9.9634e-12,4.19527,3.721,261.54,8.26461e-07,0.101145,6.46941,58.87,-1.63319,198.246,5.20367e-05,0.00259301
DTXSID60891279,DSSTox_Substance_Id,DTXSID60891279,Ammonium octyl sulfate,9.58347e-12,6.35224,4.29273,268.316,1.51406e-08,0.31958,8.49103,193.227,1.62752,125.341,2.62502e-05,0.0898742
DTXSID60891875,DSSTox_Substance_Id,DTXSID60891875,Sodium borate pentahydrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60891956,DSSTox_Substance_Id,DTXSID60891956,"Pulp, cellulose",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60891996,DSSTox_Substance_Id,DTXSID60891996,"Methylium chloride, bis(p-(N,N-bis(hydroxyethylpolyoxyethylene)aminophenyl)-o-sulfophenyl-, monosodium salt",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60892226,DSSTox_Substance_Id,DTXSID60892226,Grapefruit oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60892428,DSSTox_Substance_Id,DTXSID60892428,"Lemon, ext.",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60894205,DSSTox_Substance_Id,DTXSID60894205,Basil oil,-,-,-,-,-,-,-,-,-,-,-,-
